arm,seed,gen,ppf_pred,sigma,h_sens_pop,sens_novelty,composite,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30
B_quantum,271,1,4.463318347930908,0.12087474018335342,2.1263770131229864,32.38504409790039,2.1407289505004883,5,1,1,9,4,1,1,5,1,5,6,1,3,4,1,1,9,3,2,6,1,1,1,1,4,7,1,6,7,1,1
B_quantum,271,1,2.2664999961853027,0.1200798973441124,2.1263770131229864,32.616397857666016,2.1399362087249756,9,1,1,5,1,8,1,8,1,3,9,1,4,5,3,1,3,4,1,4,6,1,1,1,4,2,1,7,5,1,1
A_baseline,271,2,2.862680196762085,0.10177400708198547,1.7051794436027286,28.120405197143555,2.1329517364501953,4,1,6,1,4,1,1,1,1,8,7,1,4,1,1,1,1,4,3,3,1,1,1,1,7,2,1,1,1,1,1
D_warmstart,271,1,3.0086770057678223,0.10145937651395798,1.6786982029179507,31.111042022705078,2.131957530975342,1,1,4,7,1,1,1,6,1,5,3,1,8,3,1,1,4,9,7,1,9,1,1,1,1,4,1,2,1,1,1
A_baseline,137,3,2.6646034717559814,0.10880064964294434,1.6882049642164727,26.646146774291992,2.1261794567108154,5,1,1,1,6,6,1,1,1,4,8,1,3,1,1,1,1,2,4,1,1,1,1,1,5,5,1,4,5,1,1
B_quantum,137,1,3.712822675704956,0.1105722114443779,2.1253783346720634,39.51066207885742,2.1259872913360596,8,1,2,2,7,9,1,9,1,5,7,1,4,7,5,1,5,8,9,5,4,1,1,1,8,1,1,8,7,1,1
F_cycle_fitness,42,1,4.226950645446777,0.10436695069074631,1.6971515090836724,30.058799743652344,2.1155104637145996,2,1,5,1,7,7,1,1,1,5,3,1,6,5,1,1,6,1,1,9,4,1,1,1,5,5,1,4,1,1,1
D_warmstart,42,2,3.7826316356658936,0.11566797643899918,1.671021798368415,27.102092742919922,2.1056153774261475,5,1,5,4,9,1,1,6,1,1,1,1,1,1,1,1,1,1,2,9,1,1,1,1,3,4,1,2,4,1,1
C_full_trust,137,1,2.8635528087615967,0.1091063916683197,1.7159029177112104,37.51893615722656,2.1011669635772705,6,2,3,3,3,3,1,1,4,7,5,8,6,3,3,3,4,4,1,7,5,8,1,1,3,1,1,1,1,6,1
F_cycle_fitness,137,1,3.959831953048706,0.10833121091127396,1.6786535170218198,27.390148162841797,2.086884021759033,2,1,1,1,3,5,1,6,1,5,4,1,1,3,1,1,1,4,1,5,5,1,1,1,7,8,1,1,3,1,1
C_full_trust,137,1,4.566141605377197,0.11569621413946152,1.7159029177112104,35.85173416137695,2.0857765674591064,1,5,3,2,3,1,5,3,1,5,5,3,5,7,5,4,3,9,1,3,1,1,1,1,3,3,5,2,8,3,1
B_quantum,42,2,4.0131516456604,0.12263699620962143,2.1163700915828474,35.94630813598633,2.0827748775482178,5,1,2,1,7,8,1,1,1,6,4,1,3,1,8,1,6,3,7,6,7,1,1,1,6,8,1,9,4,1,1
A_baseline,271,1,3.2335548400878906,0.11669798195362091,1.7028626883948244,27.804859161376953,2.0588438510894775,1,1,5,8,1,1,1,3,1,7,4,1,4,3,2,1,1,1,1,1,1,1,1,1,1,6,1,3,5,1,1
A_baseline,271,1,3.587613344192505,0.11039614677429199,1.7028626883948244,29.100915908813477,2.0527303218841553,5,1,5,3,9,1,1,1,1,3,1,1,1,2,4,1,4,1,1,1,9,1,1,1,3,1,1,2,2,1,1
D_warmstart,42,1,2.408379077911377,0.10877564549446106,1.6835588247166946,28.3841552734375,2.048705816268921,7,1,3,1,3,2,1,5,1,1,3,1,3,3,4,1,1,4,3,3,6,1,1,1,6,6,1,1,1,1,1
B_quantum,42,1,4.684589385986328,0.10249828547239304,2.1128006835293633,37.53643035888672,2.0200934410095215,5,1,5,2,3,2,1,1,1,6,7,1,2,8,6,1,7,8,3,8,1,1,1,1,2,7,1,3,3,1,1
C_full_trust,42,2,3.1913394927978516,0.16803216934204102,1.6793703953295855,31.3101863861084,2.0172319412231445,5,1,1,7,4,1,5,5,1,4,8,2,1,1,1,5,4,3,3,7,4,1,3,1,1,5,1,1,1,3,3
A_baseline,42,1,2.8527934551239014,0.10003294050693512,1.718658390426175,30.473039627075195,2.015829563140869,3,1,8,6,3,6,1,3,1,5,4,1,1,5,5,1,6,9,1,6,3,1,1,1,1,1,1,4,1,1,1
F_cycle_fitness,137,1,2.7153191566467285,0.10812626779079437,1.6786535170218198,27.087238311767578,2.014601230621338,6,1,4,1,1,1,1,7,1,1,1,1,4,5,1,1,4,4,7,4,5,1,1,1,3,1,1,7,1,1,1
B_quantum,271,3,3.1896824836730957,0.11697973310947418,2.126292706265462,37.44880676269531,2.013575315475464,6,1,6,5,5,3,1,5,1,3,9,1,9,8,9,1,4,4,9,2,7,1,1,1,2,4,1,8,4,1,1
A_baseline,137,1,2.4067182540893555,0.11605571955442429,1.6986961595053849,26.534523010253906,2.0105555057525635,6,1,1,1,4,5,1,5,1,1,4,1,3,6,1,1,4,1,3,5,5,1,1,1,5,5,1,3,4,1,1
D_warmstart,42,2,2.633114814758301,0.10816922783851624,1.671021798368415,28.297176361083984,1.9988919496536255,2,1,5,1,1,9,1,4,1,1,3,1,7,6,5,1,1,6,3,5,1,1,1,1,5,1,1,5,1,1,1
A_baseline,42,2,4.1547417640686035,0.12528103590011597,1.667806176480219,25.904415130615234,1.9955658912658691,5,1,6,4,1,4,1,4,1,8,1,1,1,1,5,1,9,1,4,1,1,1,1,1,1,1,1,1,1,1,1
D_warmstart,42,2,4.3169474601745605,0.10535791516304016,1.671021798368415,28.92287254333496,1.9945393800735474,2,1,5,1,3,5,1,5,1,1,1,1,4,1,1,1,3,4,6,6,6,1,1,1,1,2,1,9,5,1,1
B_quantum,137,2,3.3195807933807373,0.10599728673696518,2.1415128253700155,37.85527420043945,1.9659923315048218,4,1,5,4,9,2,1,2,1,6,8,1,3,7,5,1,9,1,8,5,2,1,1,1,7,5,1,8,7,1,1
B_quantum,271,3,2.999852418899536,0.11109992861747742,2.126292706265462,38.54214859008789,1.963992714881897,6,1,6,2,6,8,1,9,1,2,5,1,1,5,5,1,2,2,5,5,9,1,1,1,9,2,1,6,5,1,1
D_warmstart,271,1,2.38187313079834,0.09949429333209991,1.6786982029179507,30.563121795654297,1.9386305809020996,1,1,4,1,1,4,1,1,1,2,9,1,3,3,9,1,3,1,8,5,1,1,1,1,5,1,1,9,4,1,1
F_cycle_fitness,42,1,2.8554399013519287,0.11214841902256012,1.6971515090836724,27.410181045532227,1.9171595573425293,6,1,1,1,7,1,1,4,1,7,1,1,4,3,1,1,4,4,6,4,1,1,1,1,6,1,1,4,1,1,1
D_warmstart,271,2,3.605102062225342,0.10265975445508957,1.6946379261377278,27.523170471191406,1.912295937538147,5,1,1,3,8,7,1,1,1,6,6,1,3,1,1,1,1,1,1,1,6,1,1,1,5,6,1,5,1,1,1
B_quantum,42,1,3.6046581268310547,0.11279203742742538,2.1128006835293633,34.36134338378906,1.9078478813171387,6,1,5,9,6,7,1,5,1,6,6,1,8,4,4,1,3,6,5,1,4,1,1,1,1,9,1,3,9,1,1
D_warmstart,271,2,3.5940093994140625,0.09233710169792175,1.6946379261377278,29.723615646362305,1.9065444469451904,4,1,1,2,1,1,1,9,1,5,1,1,3,2,1,1,4,1,4,3,2,1,1,1,6,3,1,7,1,1,1
F_cycle_fitness,137,1,3.19246244430542,0.10931709408760071,1.6786535170218198,26.23296356201172,1.9036606550216675,5,1,1,1,1,5,1,1,1,1,3,1,6,3,5,1,7,1,9,1,1,1,1,1,1,8,1,3,1,1,1
C_full_trust,137,3,4.02614688873291,0.12018445134162903,1.6931660836346205,32.24958038330078,1.9014246463775635,3,1,5,1,4,8,6,6,5,6,1,1,1,5,3,1,1,3,5,1,1,4,4,5,5,1,5,7,4,1,1
A_baseline,137,3,3.1669278144836426,0.10546693950891495,1.6882049642164727,26.358993530273438,1.8918334245681763,5,1,7,9,3,4,1,3,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,4,1,4,1,1,1
D_warmstart,42,1,2.8192992210388184,0.10064339637756348,1.6835588247166946,29.339088439941406,1.8875635862350464,1,1,2,5,5,9,1,3,1,3,1,1,1,5,4,1,1,1,3,4,5,1,1,1,3,6,1,8,4,1,1
D_warmstart,271,2,3.7269225120544434,0.09595334529876709,1.6946379261377278,28.848108291625977,1.883305311203003,5,1,4,7,1,6,1,3,1,5,1,1,1,7,3,1,3,1,6,1,1,1,1,1,4,1,1,2,3,1,1
F_cycle_fitness,137,3,3.6065268516540527,0.11471229791641235,1.7203242643138337,26.4249324798584,1.8658335208892822,1,1,3,5,1,1,1,1,1,5,5,1,3,3,4,1,1,8,4,1,4,1,1,1,1,6,1,1,6,1,1
F_cycle_fitness,42,1,2.361689329147339,0.11114343255758286,1.6971515090836724,27.368757247924805,1.8628264665603638,1,1,1,1,4,1,1,1,1,7,9,1,1,4,5,1,1,1,7,1,1,1,1,1,3,2,1,4,6,1,1
B_quantum,271,3,3.6791999340057373,0.10963542014360428,2.126292706265462,38.26447677612305,1.8610285520553589,5,1,2,9,3,4,1,4,1,8,7,1,8,9,3,1,4,3,9,3,8,1,1,1,1,7,1,9,3,1,1
F_cycle_fitness,42,1,2.224669933319092,0.11329043656587601,1.6971515090836724,26.883827209472656,1.8593544960021973,2,1,4,4,1,4,1,9,1,1,1,1,3,5,6,1,1,1,1,1,5,1,1,1,3,8,1,4,1,1,1
C_full_trust,271,2,4.4673004150390625,0.12643593549728394,1.7246089000711857,31.90629005432129,1.85543954372406,1,5,1,2,1,1,1,5,5,1,1,5,5,1,3,1,4,1,5,5,9,3,8,4,1,3,5,1,4,1,7
D_warmstart,271,1,2.771117687225342,0.1217210441827774,1.6786982029179507,25.235937118530273,1.8477208614349365,4,1,1,5,1,4,1,1,1,1,9,1,1,4,5,1,4,1,1,1,6,1,1,1,1,6,1,1,8,1,1
B_quantum,137,2,3.477435350418091,0.11024541407823563,2.1415128253700155,36.163917541503906,1.8297990560531616,3,1,5,1,8,9,1,2,1,2,5,1,4,5,2,1,8,3,2,5,7,1,1,1,4,8,1,4,4,1,1
B_quantum,42,1,3.3396072387695312,0.097694993019104,2.1128006835293633,37.683895111083984,1.8249112367630005,3,1,2,2,7,2,1,1,1,6,6,1,9,4,8,1,1,8,5,6,2,1,1,1,1,2,1,8,6,1,1
F_cycle_fitness,271,3,4.385247230529785,0.10957849025726318,1.7115776812973391,28.271644592285156,1.8242498636245728,5,1,5,4,1,4,1,4,1,1,7,1,8,6,1,1,8,1,4,1,5,1,1,1,4,1,1,4,1,1,1
B_quantum,271,3,4.033174991607666,0.1239011287689209,2.126292706265462,34.65104675292969,1.8230401277542114,2,1,6,5,1,5,1,7,1,5,3,1,4,5,3,1,6,8,9,6,1,1,1,1,2,2,1,3,6,1,1
B_quantum,271,1,4.7362542152404785,0.11930478364229202,2.1263770131229864,30.981773376464844,1.820957899093628,6,1,5,1,3,8,1,5,1,5,1,1,3,1,3,1,9,6,8,4,3,1,1,1,6,3,1,3,5,1,1
F_cycle_fitness,137,3,3.447154998779297,0.10073110461235046,1.7203242643138337,29.28727912902832,1.8192576169967651,3,1,5,3,6,6,1,1,1,6,5,1,6,1,6,1,3,3,1,3,5,1,1,1,1,1,1,3,3,1,1
A_baseline,42,1,3.6313366889953613,0.09701460599899292,1.718658390426175,30.177885055541992,1.8178187608718872,4,1,5,3,7,7,1,4,1,5,3,1,3,5,1,1,6,1,6,1,7,1,1,1,5,5,1,4,1,1,1
C_full_trust,271,3,3.273991823196411,0.12502610683441162,1.7136953953166596,35.18735122680664,1.8161696195602417,1,1,6,6,1,1,5,1,6,3,8,4,3,5,5,4,3,1,3,3,8,5,3,1,1,3,1,4,1,6,7
D_warmstart,42,1,3.378544569015503,0.0837489441037178,1.6835588247166946,32.46753692626953,1.7902443408966064,5,1,5,3,4,8,1,2,1,3,7,1,9,1,4,1,5,1,4,8,1,1,1,1,5,3,1,2,4,1,1
B_quantum,271,3,2.950437068939209,0.11578524112701416,2.126292706265462,36.35335159301758,1.7864265441894531,6,1,5,9,3,8,1,6,1,6,8,1,2,5,3,1,2,5,5,1,6,1,1,1,9,9,1,1,8,1,1
B_quantum,42,2,2.450923442840576,0.12717784941196442,2.1163700915828474,32.78025436401367,1.7650113105773926,1,1,6,9,3,7,1,9,1,7,3,1,1,8,2,1,3,4,3,1,5,1,1,1,3,4,1,1,4,1,1
C_full_trust,271,1,3.9701666831970215,0.13463753461837769,1.6965083989669192,30.621625900268555,1.7604258060455322,8,5,5,4,3,1,3,1,4,2,1,1,1,1,9,1,1,1,1,5,5,1,1,1,1,4,5,1,4,6,1
C_full_trust,137,1,3.9791245460510254,0.11191411316394806,1.7159029177112104,34.7640380859375,1.7591978311538696,1,2,3,8,1,5,1,3,1,5,1,3,3,3,9,5,5,4,1,1,1,1,4,6,3,5,1,2,1,6,4
F_cycle_fitness,271,1,3.3389370441436768,0.09727180749177933,1.7170714020560198,28.07132911682129,1.7533810138702393,3,1,1,5,5,3,1,8,1,5,5,1,2,1,5,1,1,1,5,1,5,1,1,1,1,6,1,3,3,1,1
B_quantum,137,2,3.396331787109375,0.10710044205188751,2.1415128253700155,36.44186019897461,1.7461657524108887,1,1,2,9,6,8,1,4,1,5,6,1,2,9,7,1,5,1,8,6,4,1,1,1,1,2,1,9,5,1,1
F_cycle_fitness,137,1,2.380131959915161,0.09380757808685303,1.6786535170218198,29.452524185180664,1.7428194284439087,1,1,6,4,4,1,1,1,1,1,8,1,3,1,5,1,3,2,3,5,9,1,1,1,3,6,1,4,4,1,1
B_quantum,137,3,4.2697906494140625,0.11261320114135742,2.125885561412913,34.750457763671875,1.7322874069213867,5,1,3,1,1,3,1,6,1,5,1,1,7,8,6,1,8,1,7,9,6,1,1,1,7,9,1,9,3,1,1
F_cycle_fitness,271,2,3.7806625366210938,0.09282740205526352,1.712209633588755,30.631452560424805,1.7197970151901245,5,1,4,4,1,3,1,9,1,5,5,1,6,6,1,1,3,4,3,4,2,1,1,1,3,1,1,6,4,1,1
A_baseline,137,2,2.9197919368743896,0.0848049446940422,1.693519910712289,31.40450096130371,1.713947057723999,1,1,9,4,5,1,1,5,1,5,8,1,7,1,4,1,1,7,2,5,9,1,1,1,3,5,1,1,4,1,1
B_quantum,42,1,2.599905014038086,0.10956161469221115,2.1128006835293633,34.09225082397461,1.708242654800415,9,1,2,9,2,1,1,5,1,1,7,1,3,3,4,1,1,4,1,7,9,1,1,1,2,1,1,2,4,1,1
B_quantum,42,1,2.707246780395508,0.09337104111909866,2.1128006835293633,38.11928176879883,1.7053651809692383,8,1,5,9,5,9,1,5,1,1,9,1,9,7,8,1,5,9,7,5,6,1,1,1,5,2,1,7,6,1,1
D_warmstart,42,1,4.179563045501709,0.11211593449115753,1.6835588247166946,25.993459701538086,1.7003158330917358,2,1,5,1,3,1,1,5,1,1,1,1,2,1,1,1,3,4,4,1,6,1,1,1,1,6,1,1,4,1,1
D_warmstart,271,2,2.1098289489746094,0.09165835380554199,1.6946379261377278,29.007266998291016,1.6983728408813477,1,1,1,4,1,4,1,5,1,1,9,1,2,2,5,1,4,4,6,1,6,1,1,1,1,4,1,7,1,1,1
C_full_trust,42,2,4.887372016906738,0.15208350121974945,1.6793703953295855,31.95972442626953,1.6978776454925537,1,1,1,3,6,5,2,9,5,5,3,4,1,1,7,4,4,4,1,9,4,1,1,1,3,8,1,1,4,1,1
A_baseline,271,3,2.433408737182617,0.09639531373977661,1.7318923663245391,30.811195373535156,1.6884576082229614,5,1,7,3,2,4,1,1,1,4,7,1,1,5,5,1,4,6,1,1,4,1,1,1,3,5,1,4,2,1,1
D_warmstart,42,1,2.4385223388671875,0.09673254936933517,1.6835588247166946,29.209842681884766,1.6879899501800537,1,1,3,1,4,1,1,5,1,7,7,1,1,4,1,1,6,4,4,8,3,1,1,1,5,1,1,3,1,1,1
D_warmstart,42,2,3.095674991607666,0.11281246691942215,1.671021798368415,25.638959884643555,1.6799527406692505,6,1,1,1,3,4,1,5,1,1,4,1,4,1,8,1,6,4,4,1,1,1,1,1,1,1,1,1,9,1,1
A_baseline,271,2,2.685349464416504,0.09822786599397659,1.7051794436027286,26.772750854492188,1.6778628826141357,4,1,1,6,8,4,1,1,1,1,9,1,3,1,5,1,1,3,3,3,1,1,1,1,5,5,1,4,1,1,1
D_warmstart,42,3,2.773505687713623,0.0913628563284874,1.643370518929351,28.42074203491211,1.6702253818511963,9,1,6,1,4,6,1,5,1,1,3,1,9,5,3,1,4,1,4,1,5,1,1,1,1,4,1,4,3,1,1
B_quantum,42,1,2.14289927482605,0.10991030931472778,2.1128006835293633,33.749778747558594,1.6608484983444214,7,1,4,1,9,1,1,7,1,3,1,1,9,4,9,1,4,8,8,3,6,1,1,1,2,1,1,4,2,1,1
D_warmstart,271,1,3.876466751098633,0.09918686002492905,1.6786982029179507,29.21016502380371,1.6579421758651733,6,1,7,7,1,6,1,3,1,5,1,1,1,1,2,1,4,1,1,1,5,1,1,1,4,1,1,2,3,1,1
D_warmstart,42,1,3.504396915435791,0.11952506005764008,1.6835588247166946,24.191970825195312,1.6538970470428467,5,1,1,1,3,1,1,5,1,1,3,1,1,5,4,1,1,1,3,7,1,1,1,1,1,1,1,4,5,1,1
A_baseline,271,3,3.1571855545043945,0.1023881584405899,1.7318923663245391,29.331418991088867,1.653752088546753,6,1,1,2,3,8,1,5,1,1,4,1,3,4,4,1,3,4,2,1,8,1,1,1,3,1,1,1,6,1,1
D_warmstart,42,3,2.4234459400177,0.08321105688810349,1.643370518929351,30.502708435058594,1.6535725593566895,1,1,1,6,2,3,1,3,1,1,3,1,8,5,7,1,4,8,1,3,3,1,1,1,5,1,1,9,3,1,1
F_cycle_fitness,271,2,2.145810842514038,0.0937531515955925,1.712209633588755,30.052417755126953,1.6490845680236816,6,1,1,4,1,5,1,1,1,9,7,1,3,4,7,1,9,5,1,3,1,1,1,1,1,7,1,1,1,1,1
C_full_trust,271,2,3.8022170066833496,0.10353144258260727,1.7246089000711857,36.84131622314453,1.6373090744018555,7,6,4,1,4,2,3,4,2,2,1,4,1,1,1,1,1,3,1,8,1,5,2,4,3,1,7,1,4,5,1
A_baseline,42,2,3.637828826904297,0.10524619370698929,1.667806176480219,28.73296356201172,1.6350138187408447,5,1,2,6,8,1,1,1,1,1,4,1,2,5,1,1,4,1,4,6,7,1,1,1,1,4,1,1,1,1,1
D_warmstart,42,3,2.3428173065185547,0.09020594507455826,1.643370518929351,28.549711227416992,1.6339961290359497,5,1,4,7,1,1,1,7,1,4,1,1,1,6,7,1,9,1,1,4,3,1,1,1,4,1,1,5,1,1,1
D_warmstart,137,3,2.016261577606201,0.09556656330823898,1.6876217534434712,29.14303207397461,1.6251047849655151,3,1,4,3,1,1,1,7,1,1,8,1,1,3,7,1,3,3,1,6,4,1,1,1,5,5,1,4,5,1,1
C_full_trust,42,1,3.5295932292938232,0.10822427272796631,1.7060988414066414,36.96073532104492,1.6202954053878784,5,6,1,3,1,6,4,1,7,9,1,1,2,4,4,5,1,1,1,8,9,4,3,5,5,5,6,3,1,1,1
D_warmstart,271,2,3.974918842315674,0.10547340661287308,1.6946379261377278,25.699190139770508,1.61842679977417,1,1,6,1,4,1,1,1,1,5,8,1,1,4,4,1,4,1,1,1,1,1,1,1,8,1,1,4,3,1,1
D_warmstart,271,3,3.2858099937438965,0.0916726216673851,1.7070175873601512,27.927623748779297,1.6122760772705078,3,1,4,3,1,1,1,1,1,5,1,1,4,1,1,1,9,7,1,4,6,1,1,1,2,5,1,1,8,1,1
F_cycle_fitness,271,3,3.659822463989258,0.09342041611671448,1.7115776812973391,30.559446334838867,1.6078507900238037,6,1,8,5,8,1,1,1,1,5,3,1,3,1,5,1,1,5,1,5,1,1,1,1,3,6,1,8,8,1,1
F_cycle_fitness,271,1,3.4745590686798096,0.10181079059839249,1.7170714020560198,25.974084854125977,1.5978052616119385,5,1,6,4,1,1,1,4,1,1,1,1,4,4,1,1,1,1,9,1,5,1,1,1,5,4,1,5,7,1,1
A_baseline,137,3,2.880671977996826,0.08737676590681076,1.6882049642164727,29.969919204711914,1.5803899765014648,6,1,3,3,4,1,1,6,1,7,5,1,1,8,4,1,4,1,3,4,9,1,1,1,1,5,1,1,1,1,1
B_quantum,271,2,3.406911849975586,0.10697952657938004,2.1015302831172304,35.817989349365234,1.5784531831741333,5,1,6,4,3,7,1,5,1,7,5,1,6,9,3,1,2,1,4,7,8,1,1,1,4,4,1,3,2,1,1
C_full_trust,271,1,3.7583396434783936,0.10854639112949371,1.6965083989669192,34.86411666870117,1.5767016410827637,1,1,1,4,6,5,7,1,5,2,3,1,1,3,1,3,5,5,4,1,7,5,4,4,1,6,1,3,8,7,1
C_full_trust,42,1,3.4158546924591064,0.1380992829799652,1.7060988414066414,29.9090576171875,1.5735244750976562,1,1,1,1,3,3,1,1,5,1,5,5,6,1,1,6,4,4,6,9,3,1,5,3,4,1,1,3,1,1,6
D_warmstart,137,3,3.530876874923706,0.10027559101581573,1.6876217534434712,27.639841079711914,1.5630537271499634,1,1,5,3,8,4,1,4,1,2,1,1,6,5,5,1,1,1,3,1,4,1,1,1,4,3,1,1,1,1,1
A_baseline,271,2,2.8148932456970215,0.09155117720365524,1.7051794436027286,28.15341567993164,1.5588635206222534,1,1,7,1,7,5,1,1,1,6,5,1,1,1,3,1,4,5,1,4,2,1,1,1,1,1,1,3,3,1,1
F_cycle_fitness,42,1,2.4938230514526367,0.09640447795391083,1.6971515090836724,29.097089767456055,1.5529594421386719,3,1,3,3,3,1,1,1,1,5,3,1,3,5,5,1,1,3,5,6,6,1,1,1,3,8,1,4,1,1,1
B_quantum,271,2,2.9302031993865967,0.08508951216936111,2.1015302831172304,41.24840545654297,1.5523655414581299,6,1,5,9,7,4,1,9,1,8,9,1,7,8,5,1,6,8,3,5,9,1,1,1,6,7,1,8,9,1,1
F_cycle_fitness,271,2,3.9053261280059814,0.10894434154033661,1.712209633588755,25.942380905151367,1.5421783924102783,1,1,1,1,7,1,1,6,1,5,5,1,4,1,5,1,1,4,1,1,4,1,1,1,2,4,1,1,2,1,1
F_cycle_fitness,137,2,3.0691261291503906,0.08265160024166107,1.6850608522610226,32.853118896484375,1.5417428016662598,1,1,9,4,5,1,1,5,1,5,4,1,7,1,4,1,2,7,2,3,9,1,1,1,3,5,1,3,4,1,1
B_quantum,271,2,3.614926815032959,0.12359865754842758,2.1015302831172304,31.340213775634766,1.5361697673797607,1,1,5,5,5,6,1,1,1,2,4,1,6,8,3,1,1,1,3,1,4,1,1,1,7,8,1,4,2,1,1
A_baseline,271,1,3.8122310638427734,0.11671621352434158,1.7028626883948244,25.09477424621582,1.5315556526184082,1,1,5,4,6,5,1,1,1,5,1,1,3,1,4,1,3,1,5,1,5,1,1,1,5,1,1,1,3,1,1
A_baseline,137,3,2.0361311435699463,0.08128111809492111,1.6882049642164727,31.455400466918945,1.5253686904907227,1,1,3,4,1,5,1,6,1,4,9,1,1,3,8,1,8,1,8,1,5,1,1,1,6,8,1,3,5,1,1
C_full_trust,137,2,2.252980947494507,0.10523035377264023,1.6963462715169906,35.04404830932617,1.5193650722503662,1,1,1,3,1,4,4,3,1,1,6,8,3,1,1,8,7,1,1,5,3,3,8,7,1,3,2,2,1,4,1
F_cycle_fitness,137,2,3.422738552093506,0.08889859914779663,1.6850608522610226,31.213762283325195,1.5186914205551147,1,1,6,4,1,1,1,7,1,5,2,1,6,1,4,1,1,3,5,4,3,1,1,1,2,6,1,6,8,1,1
F_cycle_fitness,42,1,2.882995128631592,0.09751928597688675,1.6971515090836724,28.68421173095703,1.5175745487213135,1,1,5,1,1,3,1,4,1,6,7,1,1,4,4,1,7,5,5,1,5,1,1,1,4,3,1,5,1,1,1
B_quantum,271,2,3.143465757369995,0.09367306530475616,2.1015302831172304,38.8268928527832,1.5114943981170654,7,1,7,6,7,6,1,2,1,2,1,1,8,9,8,1,6,3,4,3,3,1,1,1,2,1,1,7,6,1,1
D_warmstart,42,3,3.0321614742279053,0.08624193072319031,1.643370518929351,28.957351684570312,1.5028935670852661,1,1,6,1,1,9,1,5,1,3,9,1,8,1,3,1,1,4,1,8,1,1,1,1,3,6,1,3,1,1,1
F_cycle_fitness,271,1,3.4767982959747314,0.09616894274950027,1.7170714020560198,27.056930541992188,1.500070333480835,4,1,5,5,4,7,1,3,1,1,2,1,4,1,1,1,1,6,4,1,2,1,1,1,4,1,1,1,3,1,1
F_cycle_fitness,271,2,3.075596570968628,0.10203487426042557,1.712209633588755,27.344974517822266,1.4995992183685303,1,1,6,6,8,4,1,1,1,1,1,1,4,5,1,1,4,4,1,1,5,1,1,1,9,3,1,8,1,1,1
A_baseline,42,2,2.4253275394439697,0.1159675270318985,1.667806176480219,25.15426254272461,1.4959763288497925,4,1,6,1,1,4,1,1,1,1,3,1,1,5,1,1,4,1,3,1,7,1,1,1,5,5,1,4,1,1,1
A_baseline,137,2,3.3558101654052734,0.0858382135629654,1.693519910712289,29.880708694458008,1.4956965446472168,2,1,1,4,1,9,1,6,1,5,1,1,5,8,1,1,4,1,2,4,7,1,1,1,3,1,1,6,1,1,1
C_full_trust,42,3,5.543920993804932,0.11600562185049057,1.6423641787046575,33.8415412902832,1.4840062856674194,4,5,5,2,4,3,9,7,6,1,1,4,1,1,6,1,3,3,1,1,4,9,1,1,3,1,4,6,1,3,1
B_quantum,137,3,2.2815117835998535,0.09843640774488449,2.125885561412913,36.74677276611328,1.4835436344146729,5,1,3,7,7,1,1,1,1,8,8,1,9,3,1,1,4,2,2,6,1,1,1,1,9,2,1,2,8,1,1
D_warmstart,137,1,3.5065696239471436,0.10057692229747772,1.727322541073141,27.253143310546875,1.4793723821640015,1,1,5,6,4,1,1,1,1,1,1,1,4,3,5,1,2,3,4,1,4,1,1,1,9,3,1,3,3,1,1
D_warmstart,42,1,3.7062149047851562,0.09995345771312714,1.6835588247166946,27.4960994720459,1.4747594594955444,1,1,1,7,3,7,1,5,1,5,1,1,4,2,3,1,1,4,3,1,6,1,1,1,5,1,1,1,5,1,1
B_quantum,42,3,2.6096482276916504,0.09624025225639343,2.130947430274064,36.7533073425293,1.4704666137695312,4,1,9,8,5,9,1,6,1,5,4,1,2,2,7,1,1,4,4,4,7,1,1,1,3,9,1,2,9,1,1
C_full_trust,271,1,3.6874611377716064,0.11438484489917755,1.6965083989669192,33.08507537841797,1.4700117111206055,4,6,1,4,1,1,3,3,5,1,7,1,4,1,1,3,4,1,3,5,2,1,3,1,7,4,5,5,1,8,1
A_baseline,137,2,2.383852958679199,0.09559613466262817,1.693519910712289,26.925397872924805,1.4663103818893433,6,1,3,1,1,1,1,6,1,4,9,1,1,7,5,1,4,1,1,4,4,1,1,1,1,5,1,1,1,1,1
D_warmstart,137,1,2.7631282806396484,0.10711680352687836,1.727322541073141,25.69428062438965,1.4578982591629028,5,1,1,4,9,3,1,1,1,3,4,1,1,4,7,1,1,1,1,6,1,1,1,1,1,4,1,1,3,1,1
D_warmstart,137,1,2.8661410808563232,0.08592914044857025,1.727322541073141,30.420425415039062,1.4555350542068481,8,1,5,1,1,6,1,6,1,8,1,1,6,3,9,1,1,1,7,3,5,1,1,1,4,4,1,1,5,1,1
A_baseline,42,2,3.263193130493164,0.09169990569353104,1.667806176480219,31.044233322143555,1.45534086227417,5,1,2,1,8,3,1,5,1,1,3,1,7,1,1,1,5,9,6,5,4,1,1,1,2,1,1,5,6,1,1
