seed,gen,ppf_pred,sigma,h_sens_pop,sens_novelty,composite,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30
271,2,4.240633964538574,0.18765169382095337,2.1389435273506696,39.37154006958008,3.2114274501800537,2,2,7,8,8,1,3,4,7,5,9,1,6,5,6,1,6,8,3,8,5,1,5,5,5,2,9,9,1,2,7
271,2,2.3005318641662598,0.13061688840389252,2.1389435273506696,38.9417839050293,1.6929129362106323,6,8,3,9,9,7,1,6,4,8,1,8,3,4,1,9,7,9,7,4,4,5,7,7,4,5,8,3,6,4,4
271,2,2.464323043823242,0.08520542830228806,2.1389435273506696,36.275962829589844,0.09311825037002563,1,5,7,5,1,8,5,4,3,1,6,5,1,7,5,8,8,6,5,9,5,9,5,3,8,9,9,9,6,6,1
271,2,4.171680450439453,0.09567664563655853,2.1389435273506696,40.677276611328125,1.098764181137085,8,7,7,6,2,8,5,1,1,8,2,4,2,7,9,4,6,5,6,4,4,6,3,2,2,8,6,3,4,9,7
271,2,3.9526824951171875,0.09931320697069168,2.1389435273506696,37.27463912963867,0.6187902092933655,3,9,4,2,1,4,2,7,7,1,7,3,4,1,9,1,5,6,2,4,7,4,6,7,8,6,6,3,9,4,6
271,2,3.337461471557617,0.12599356472492218,2.1389435273506696,35.34584045410156,0.9709845781326294,8,8,1,9,8,7,4,4,5,8,1,4,9,4,9,9,5,1,6,1,3,1,1,3,3,9,7,2,4,3,5
271,2,2.0258867740631104,0.07895571738481522,2.1389435273506696,40.055931091308594,0.5702816843986511,4,7,3,6,2,9,4,5,2,2,7,8,5,1,9,7,1,9,7,7,9,8,6,1,6,7,9,1,5,3,4
271,2,2.186387062072754,0.09364114701747894,2.1389435273506696,40.15813064575195,0.9598499536514282,1,7,7,8,4,1,4,1,2,7,2,2,3,8,1,5,7,9,9,4,8,5,1,7,7,8,6,3,1,9,5
271,2,5.454026699066162,0.2239477038383484,2.1389435273506696,41.29655075073242,4.455504417419434,7,6,6,2,6,7,4,9,2,8,2,6,3,2,6,9,5,9,6,4,4,4,2,1,5,5,4,7,9,6,1
271,2,2.575833797454834,0.0764559954404831,2.1389435273506696,40.5681037902832,0.5930225253105164,5,9,3,7,3,7,7,5,2,7,5,7,5,7,6,5,9,5,7,1,8,7,8,1,3,6,6,5,8,4,3
271,2,2.2734522819519043,0.05834469199180603,2.1389435273506696,41.29981231689453,0.2568134665489197,6,4,8,8,7,8,9,2,7,6,8,7,3,7,5,4,1,9,5,6,5,7,8,5,4,1,6,8,9,6,8
271,2,2.3177490234375,0.11839194595813751,2.1389435273506696,42.20606231689453,1.931842565536499,7,8,2,2,3,9,1,4,1,6,3,8,7,7,6,3,5,3,1,8,9,8,8,9,8,9,9,7,3,7,8
271,2,3.4495253562927246,0.09050247818231583,2.1389435273506696,38.00352478027344,0.5179435610771179,8,4,9,1,2,4,5,9,2,3,9,5,1,8,3,1,6,2,6,7,9,1,7,4,1,5,2,8,3,4,2
271,2,3.1799423694610596,0.08739154040813446,2.1389435273506696,41.312583923339844,0.9955097436904907,7,5,2,1,8,5,8,6,2,1,6,5,9,2,9,4,2,2,6,1,8,7,8,6,6,4,9,6,6,9,8
271,2,2.8817811012268066,0.1707395315170288,2.1389435273506696,38.031951904296875,2.5573160648345947,1,6,4,2,3,9,4,4,6,9,4,9,4,4,9,6,2,1,7,4,4,6,8,2,8,3,9,4,1,4,2
271,2,5.401711940765381,0.21996483206748962,2.1389435273506696,37.02666091918945,3.6364855766296387,1,1,2,4,8,7,2,1,4,6,1,8,4,7,9,8,5,8,2,9,8,4,8,5,6,1,9,4,4,5,6
271,2,4.4004316329956055,0.15517236292362213,2.1389435273506696,38.10685729980469,2.175171375274658,4,8,1,7,4,2,7,4,7,4,6,4,9,1,9,6,6,2,5,6,5,6,9,1,5,6,1,7,8,2,1
271,2,3.1808347702026367,0.13380515575408936,2.1389435273506696,38.4320182800293,1.6880364418029785,4,4,3,7,9,2,9,7,9,1,6,5,6,8,2,7,6,8,6,6,2,4,4,3,5,6,6,5,4,6,7
271,2,4.292303085327148,0.12186769396066666,2.1389435273506696,35.38693618774414,0.8732744455337524,6,5,4,6,4,6,9,3,1,9,7,6,9,5,4,4,6,5,9,4,7,3,1,9,2,6,6,1,5,1,1
271,2,3.7943906784057617,0.09088167548179626,2.1389435273506696,40.900272369384766,1.0146757364273071,7,4,6,7,3,6,7,1,6,8,4,3,3,8,3,2,9,8,5,2,2,4,8,5,5,2,2,8,5,7,1
271,2,4.002659797668457,0.11438208818435669,2.1389435273506696,37.56899642944336,1.050394892692566,6,4,1,9,4,6,5,1,3,2,1,9,9,7,4,7,9,5,1,4,2,4,8,2,6,5,5,7,4,8,5
271,2,3.204824924468994,0.1169353500008583,2.1389435273506696,37.190181732177734,1.051437258720398,9,8,6,2,4,5,9,1,3,2,5,1,4,3,4,8,2,1,3,3,1,4,8,2,8,7,6,1,2,1,7
271,3,2.808253765106201,0.07447024434804916,2.1512191108586745,38.86116409301758,0.38633936643600464,5,5,7,9,7,5,5,7,2,7,6,6,8,9,5,8,1,5,5,8,1,1,3,6,4,8,6,6,4,2,1
271,3,3.1807680130004883,0.07215287536382675,2.1512191108586745,41.221866607666016,0.7012370824813843,7,8,5,3,2,2,4,2,8,2,2,1,8,9,9,6,5,4,2,4,8,7,4,1,7,6,4,9,5,9,4
271,3,2.3344669342041016,0.05829593539237976,2.1512191108586745,41.55055618286133,0.2665918171405792,6,7,7,5,3,4,5,5,6,6,7,3,9,7,1,3,4,8,6,7,9,7,3,6,1,3,9,7,2,9,2
509,1,3.216176986694336,0.07779650390148163,2.145063092767148,37.972774505615234,0.5305898785591125,6,4,8,3,7,4,6,6,1,3,2,7,9,5,9,8,5,7,8,1,2,8,5,9,6,8,2,1,4,6,4
509,1,3.5363223552703857,0.08073384314775467,2.145063092767148,36.828826904296875,0.4760441184043884,1,9,8,9,4,2,6,3,6,5,1,1,3,4,9,5,8,6,4,7,4,2,2,7,5,4,1,3,6,6,4
509,1,2.042512893676758,0.08502569794654846,2.145063092767148,41.617095947265625,1.4613664150238037,1,6,9,2,8,1,9,7,3,2,9,7,8,8,1,3,3,8,3,8,8,6,8,3,4,6,4,8,2,6,9
509,1,2.629450798034668,0.11010264605283737,2.145063092767148,39.08970260620117,2.189164638519287,9,2,4,3,3,4,8,5,6,1,9,4,8,7,6,5,9,3,8,4,4,4,1,9,5,3,2,6,2,7,8
509,1,2.0183956623077393,0.08292236924171448,2.145063092767148,36.83636474609375,0.5771694779396057,9,1,4,3,8,1,7,1,5,4,6,9,6,4,8,2,9,8,7,1,4,2,8,1,4,4,9,7,5,6,7
509,1,2.4289395809173584,0.10431545972824097,2.145063092767148,42.334590911865234,2.460029125213623,2,5,9,2,9,8,3,7,2,2,7,3,7,4,9,9,7,3,6,2,1,9,7,5,3,2,3,4,4,6,8
509,1,3.650822162628174,0.10030124336481094,2.145063092767148,36.97078323364258,1.392488718032837,4,7,4,3,7,4,3,8,1,4,7,3,1,2,1,2,5,5,8,6,5,3,5,9,6,9,7,7,2,1,8
509,1,2.2690210342407227,0.07715141773223877,2.145063092767148,38.02804946899414,0.5102618932723999,4,8,7,8,9,9,7,6,8,1,6,7,4,8,2,5,5,3,1,9,1,7,3,9,4,1,1,1,8,2,3
509,1,2.19034481048584,0.06913750618696213,2.145063092767148,41.58168411254883,0.7304039001464844,7,5,2,9,8,6,1,5,7,1,8,8,7,7,9,4,7,8,9,1,8,9,1,4,7,3,6,8,7,8,7
509,1,4.0518035888671875,0.08889395743608475,2.145063092767148,35.33951187133789,0.602920651435852,3,3,1,7,8,7,4,9,5,5,5,6,8,6,5,6,5,6,6,8,4,1,2,7,1,5,4,3,8,1,1
509,1,4.004896640777588,0.11842001974582672,2.145063092767148,36.57854080200195,2.154745578765869,1,7,4,4,2,4,1,5,6,5,8,6,8,3,5,2,7,8,4,9,3,1,1,5,6,5,1,4,9,8,9
509,1,2.8293297290802,0.12139218300580978,2.145063092767148,36.74198913574219,2.31734037399292,1,4,9,2,7,1,2,1,5,5,1,5,2,7,2,8,2,5,2,5,9,1,2,5,8,1,7,1,6,7,3
509,1,2.572378635406494,0.06789476424455643,2.145063092767148,42.92208480834961,0.8946790099143982,3,6,2,2,6,8,7,1,7,7,9,4,7,9,7,8,4,8,8,1,3,9,6,9,6,5,1,2,2,3,6
509,1,3.810925006866455,0.0948629379272461,2.145063092767148,33.07057189941406,0.5012582540512085,5,7,2,5,6,3,4,8,1,7,1,1,6,1,7,4,1,1,2,7,9,4,3,6,5,8,3,1,3,2,1
509,1,3.790888786315918,0.12717607617378235,2.145063092767148,39.50743865966797,3.0372543334960938,1,6,9,7,8,4,4,7,7,5,4,3,8,7,4,7,5,7,9,9,1,1,3,4,7,2,5,2,9,3,3
509,1,2.0539145469665527,0.07057639956474304,2.145063092767148,40.51361083984375,0.619979739189148,6,5,2,8,9,9,7,5,3,2,7,6,5,6,5,6,6,7,4,3,6,2,4,7,3,5,6,6,2,8,5
509,1,3.072281837463379,0.07927783578634262,2.145063092767148,38.18047332763672,0.6324401497840881,1,2,4,1,3,2,4,4,1,9,4,5,9,2,7,9,9,8,7,3,1,6,2,5,2,3,1,2,4,4,5
509,1,3.646594524383545,0.09970372170209885,2.145063092767148,37.86759567260742,1.5130764245986938,4,6,6,9,5,6,4,4,5,6,3,6,7,4,4,4,6,6,9,4,9,6,6,4,2,3,5,7,2,4,5
509,1,4.335256576538086,0.12171480804681778,2.145063092767148,36.741790771484375,2.3320322036743164,8,7,7,1,2,8,1,8,4,1,1,3,2,4,7,3,1,2,2,9,2,1,6,8,5,2,3,3,3,5,6
509,1,4.344235897064209,0.10077971965074539,2.145063092767148,38.56062316894531,1.6764440536499023,9,5,1,9,3,5,1,8,4,7,4,4,9,4,1,7,9,2,2,9,8,3,2,5,2,1,4,8,6,5,3
509,1,2.1688427925109863,0.09989772737026215,2.145063092767148,40.01102828979492,1.8753200769424438,2,2,4,7,2,1,9,9,3,1,8,1,8,7,1,3,8,4,6,7,2,4,5,7,8,4,9,7,4,2,3
509,1,3.1399075984954834,0.07170966267585754,2.145063092767148,40.119606018066406,0.6067410707473755,1,7,9,1,2,9,7,8,2,2,5,8,4,3,4,4,8,5,4,6,8,2,2,8,1,1,3,9,5,9,4
509,1,2.256761074066162,0.12842635810375214,2.145063092767148,39.76712417602539,3.1371307373046875,2,1,6,9,6,1,8,8,7,8,9,6,8,8,9,5,3,3,3,8,7,9,9,5,1,3,8,4,4,1,7
509,1,4.006893157958984,0.07361757755279541,2.145063092767148,38.572959899902344,0.43882012367248535,9,4,3,8,3,1,3,6,7,9,5,6,1,4,2,8,1,9,5,4,9,4,7,8,5,5,6,2,2,8,2
509,2,3.0712802410125732,0.07388415932655334,2.141985519176696,39.196388244628906,0.43640056252479553,3,3,4,6,4,2,8,5,9,6,5,7,3,8,9,2,3,5,7,3,7,3,3,5,9,7,4,8,4,8,3
509,2,2.392883062362671,0.06811585277318954,2.141985519176696,42.076507568359375,0.7363686561584473,6,2,1,3,8,4,1,1,7,9,9,8,8,6,8,7,3,6,8,6,7,4,4,2,1,1,9,2,2,7,2
509,2,4.584982395172119,0.13314855098724365,2.141985519176696,38.44176483154297,2.6925060749053955,3,9,4,1,9,3,4,8,5,4,9,3,5,7,6,9,3,2,7,3,3,2,1,5,5,7,6,8,2,7,4
509,2,2.345060348510742,0.08578190207481384,2.141985519176696,41.183624267578125,1.2852425575256348,7,1,6,3,6,6,6,1,2,8,8,8,9,1,3,3,8,2,9,8,4,1,5,7,7,4,7,7,9,3,5
509,2,3.800100803375244,0.0836605504155159,2.141985519176696,37.429779052734375,0.504589855670929,3,5,5,4,6,1,4,1,9,1,5,9,6,1,8,4,5,2,7,7,3,9,6,2,3,9,4,8,7,3,8
509,2,3.6631829738616943,0.10872198641300201,2.141985519176696,40.54305648803711,2.0940299034118652,6,5,4,4,3,5,9,8,3,9,3,7,9,7,7,6,6,2,8,5,2,2,3,9,2,6,2,1,1,7,7
509,2,2.256063461303711,0.07763881981372833,2.141985519176696,40.496429443359375,0.8288429975509644,1,3,8,5,1,3,9,9,8,7,7,3,9,8,5,9,2,4,9,2,3,8,3,5,9,3,4,6,5,4,7
509,2,3.616218328475952,0.08048314601182938,2.141985519176696,41.91654586791992,1.2067124843597412,7,7,4,6,5,3,3,5,8,7,2,2,9,5,1,2,2,7,4,9,8,4,3,3,5,8,6,3,6,2,9
509,2,2.699892282485962,0.15366549789905548,2.141985519176696,36.861751556396484,3.229430675506592,8,8,1,6,2,5,6,4,5,5,1,5,1,2,1,4,2,5,2,6,6,5,7,3,4,2,7,5,7,8,3
509,2,2.0911216735839844,0.06395533680915833,2.141985519176696,42.89657974243164,0.7199855446815491,2,9,8,5,7,9,8,2,2,9,2,2,7,1,3,6,9,3,9,9,9,5,2,5,1,5,1,8,2,1,1
509,2,2.1673383712768555,0.062328778207302094,2.141985519176696,43.077659606933594,0.6877516508102417,2,4,7,3,1,8,6,8,8,8,2,9,7,8,3,3,7,9,4,2,6,8,3,1,8,8,7,7,5,6,2
509,2,2.9682703018188477,0.10093463957309723,2.141985519176696,41.883583068847656,2.027374267578125,8,9,5,4,4,8,5,9,7,2,3,5,9,7,6,3,5,5,8,9,5,8,8,6,4,3,3,9,4,8,2
509,2,2.171375274658203,0.07418619096279144,2.141985519176696,39.4913330078125,0.5032092928886414,6,7,1,3,8,2,2,4,9,6,4,1,5,6,5,3,1,7,7,5,7,5,6,2,7,8,4,6,7,6,8
509,2,4.021255970001221,0.0962444320321083,2.141985519176696,37.67753219604492,1.0591636896133423,9,2,9,9,5,8,7,3,1,7,1,2,4,3,1,9,5,6,2,1,5,2,5,6,1,6,1,8,4,2,9
509,2,4.181500434875488,0.11020947992801666,2.141985519176696,39.18083190917969,1.9019933938980103,6,3,5,9,1,7,3,9,3,2,3,3,5,7,1,8,5,5,7,2,9,6,9,4,6,6,5,9,8,7,5
509,2,4.689857006072998,0.1396854668855667,2.141985519176696,37.62874221801758,2.8062615394592285,7,5,4,1,9,7,3,6,9,8,6,5,4,8,4,6,5,4,4,1,9,9,5,3,5,8,9,9,5,9,1
509,2,2.656886577606201,0.09315367788076401,2.141985519176696,37.396392822265625,0.8821749091148376,5,6,5,4,4,7,4,7,1,1,9,7,4,8,3,5,8,1,7,7,6,7,5,2,2,4,3,7,7,3,1
509,2,2.5673274993896484,0.12422969937324524,2.141985519176696,37.826011657714844,2.217970609664917,2,9,6,3,8,2,9,5,8,5,7,4,4,4,5,7,4,1,1,7,3,4,9,8,5,3,9,3,5,1,1
509,2,2.5608768463134766,0.07894864678382874,2.141985519176696,40.22793960571289,0.8320918083190918,5,7,2,2,1,1,8,7,4,7,7,3,3,2,5,7,6,3,4,8,1,2,6,7,1,5,8,8,4,9,8
509,2,2.6842963695526123,0.11756087094545364,2.141985519176696,37.17196273803711,1.827304482460022,7,8,7,7,7,1,4,3,1,4,9,8,4,9,9,1,2,1,3,8,1,5,5,3,1,7,7,9,9,4,1
509,2,2.870065927505493,0.08106864988803864,2.141985519176696,37.9395637512207,0.494179904460907,1,5,4,1,6,1,8,2,8,8,7,4,7,7,2,4,7,4,9,3,5,7,1,5,2,8,9,3,1,8,4
509,2,3.7504777908325195,0.09735402464866638,2.141985519176696,35.72627258300781,0.742810845375061,4,1,5,1,5,1,4,1,9,2,6,1,5,9,4,8,5,1,6,4,8,7,4,6,7,6,9,7,6,9,8
509,2,2.6233913898468018,0.0980227068066597,2.141985519176696,38.90925979614258,1.359063744544983,7,4,2,7,9,7,2,2,7,8,8,6,1,6,6,8,5,6,3,2,1,1,3,5,4,5,1,5,2,6,2
509,2,2.3247411251068115,0.08373738825321198,2.141985519176696,36.87416458129883,0.4048430919647217,8,1,3,5,6,4,1,8,7,9,6,4,3,7,2,9,3,4,3,1,9,3,1,4,8,6,8,2,8,6,9
509,3,2.3825607299804688,0.1065412387251854,2.144879296891771,41.285404205322266,1.3929309844970703,2,2,9,9,2,5,5,3,9,4,4,4,9,8,8,4,6,3,7,4,1,4,9,7,7,8,9,1,2,2,4
509,3,5.9514875411987305,0.22053679823875427,2.144879296891771,37.5489616394043,3.835388660430908,3,3,8,4,3,3,1,5,8,3,1,2,3,7,3,3,5,4,2,9,9,4,2,5,5,9,9,8,4,2,1
1023,1,2.649116277694702,0.0874783843755722,2.127193946083163,39.507930755615234,0.9995577931404114,3,2,4,6,2,5,3,7,2,3,3,1,5,6,2,7,5,5,2,8,7,5,1,2,9,7,6,8,1,7,7
1023,1,5.226639270782471,0.1948409378528595,2.127193946083163,36.03306198120117,3.8002984523773193,3,8,4,7,9,5,9,4,7,4,4,3,4,7,1,9,3,5,1,8,4,3,1,5,2,1,7,8,1,6,1
1023,1,2.4189491271972656,0.11184544116258621,2.127193946083163,32.182716369628906,0.5366365313529968,1,6,9,1,5,1,3,8,7,3,4,3,3,3,5,1,1,4,3,4,4,9,6,1,1,8,2,2,1,7,3
1023,1,3.439028024673462,0.08556035906076431,2.127193946083163,38.277523040771484,0.7322986125946045,7,2,1,8,5,1,5,8,9,4,1,4,2,4,8,4,2,1,2,5,9,9,6,8,6,6,5,3,9,3,9
1023,1,2.135138511657715,0.13020667433738708,2.127193946083163,38.04193115234375,2.1002395153045654,6,5,3,4,7,7,3,6,4,7,3,4,9,9,1,7,4,4,9,6,6,8,6,2,1,3,4,3,8,6,8
1023,1,3.284144639968872,0.08402015268802643,2.127193946083163,36.49925994873047,0.3848744034767151,1,4,3,7,5,7,1,3,7,5,9,1,3,7,8,2,7,2,6,5,3,1,1,4,6,5,7,2,2,6,1
1023,1,2.567488193511963,0.10275194048881531,2.127193946083163,37.026580810546875,1.064044713973999,4,3,2,7,1,8,8,1,7,5,1,7,3,1,9,1,6,8,3,2,9,8,4,2,9,1,4,3,4,2,8
1023,1,3.165142774581909,0.0857338085770607,2.127193946083163,36.89238739013672,0.504971444606781,6,1,4,5,4,2,8,8,2,1,4,6,3,3,8,8,5,2,7,6,5,7,3,1,7,6,7,5,9,9,1
1023,1,4.858384609222412,0.16824984550476074,2.127193946083163,39.84953308105469,3.603400468826294,2,3,9,3,1,5,9,8,8,8,4,2,7,3,1,4,2,6,5,4,2,1,9,2,5,4,3,7,6,4,8
1023,1,2.050013780593872,0.11022438108921051,2.127193946083163,37.75585174560547,1.4221899509429932,4,8,6,6,1,9,9,1,7,1,4,8,7,6,8,4,9,4,3,4,8,1,6,8,1,6,1,7,2,2,1
1023,1,4.725038051605225,0.10465525835752487,2.127193946083163,38.15812683105469,1.3142248392105103,1,5,8,9,6,8,9,1,9,3,9,1,6,4,9,2,6,2,7,6,8,6,4,9,5,6,1,3,1,1,9
1023,1,5.2563042640686035,0.13535526394844055,2.127193946083163,36.726287841796875,2.0414397716522217,6,6,4,2,2,6,6,4,3,5,8,4,1,9,3,5,6,2,1,5,8,9,1,1,5,6,9,7,9,8,4
1023,1,2.9943933486938477,0.06924280524253845,2.127193946083163,39.915000915527344,0.4930713176727295,4,8,1,3,1,2,4,5,9,7,5,6,4,6,1,7,9,5,6,7,3,7,5,9,8,9,9,1,7,9,8
1023,1,2.6121063232421875,0.06857894361019135,2.127193946083163,39.90254211425781,0.4700482487678528,4,4,6,4,4,7,6,6,3,5,2,9,7,3,7,9,8,7,5,5,8,8,2,9,3,6,1,8,8,1,7
1023,1,2.5524752140045166,0.09003200381994247,2.127193946083163,39.11549377441406,1.014108419418335,3,4,5,9,9,8,8,7,7,6,5,7,3,6,4,1,4,9,5,8,1,9,4,2,6,4,9,7,1,7,8
1023,1,3.2395336627960205,0.07911774516105652,2.127193946083163,38.50605010986328,0.5675942897796631,8,9,6,1,1,1,8,4,8,4,5,4,5,1,8,6,5,6,5,9,6,7,4,8,9,5,7,2,2,7,1
1023,1,2.073202133178711,0.06123264878988266,2.127193946083163,41.000457763671875,0.4229695200920105,7,6,2,9,5,7,6,1,7,9,3,7,6,4,3,2,8,4,8,3,3,1,4,8,3,3,3,8,6,2,8
1023,1,4.810579299926758,0.16944122314453125,2.127193946083163,36.25588607788086,3.036987066268921,6,8,2,8,1,1,2,8,6,4,5,3,1,3,6,7,1,8,1,3,8,5,2,5,5,5,8,1,7,7,7
1023,1,2.722616672515869,0.10360470414161682,2.127193946083163,33.05198669433594,0.4229316711425781,6,1,6,1,7,1,4,2,9,8,1,4,6,9,3,7,1,1,1,1,1,8,3,8,7,2,2,1,3,4,6
1023,1,4.323815822601318,0.11508993059396744,2.127193946083163,35.449623107910156,1.1879823207855225,6,7,3,1,3,2,1,8,6,5,1,2,4,4,4,8,5,8,8,4,5,1,1,8,6,5,1,3,7,6,7
1023,1,3.934666395187378,0.1127413809299469,2.127193946083163,31.634389877319336,0.47272682189941406,9,1,2,8,5,3,8,4,3,1,4,3,3,6,1,4,7,5,3,1,9,4,1,1,6,4,1,9,3,8,8
1023,1,4.298084259033203,0.10434088110923767,2.127193946083163,38.602848052978516,1.3790565729141235,8,9,1,8,7,4,3,6,7,1,6,9,4,1,5,1,2,2,5,7,3,8,2,4,6,5,1,7,7,9,1
1023,1,2.8367648124694824,0.10482291877269745,2.127193946083163,32.67859649658203,0.39858299493789673,4,5,3,1,5,1,3,9,4,5,1,8,4,2,4,7,4,6,8,4,9,2,1,8,4,6,1,1,4,9,8
1023,1,3.4783129692077637,0.09196074306964874,2.127193946083163,37.85419464111328,0.862932026386261,9,1,2,1,7,6,1,6,2,1,3,2,6,1,9,1,8,2,8,4,1,3,9,8,5,6,3,8,2,9,9
1023,2,4.253030776977539,0.10101118683815002,2.1386393772776584,36.315486907958984,0.9257522225379944,3,3,9,7,1,6,3,2,3,4,6,9,7,5,7,2,1,6,1,8,8,3,4,8,5,5,9,5,4,5,4
1023,2,4.793220520019531,0.1190345361828804,2.1386393772776584,40.87118148803711,2.2717268466949463,5,9,8,9,7,7,8,4,8,8,4,6,5,2,8,6,1,5,3,7,3,1,8,6,5,5,2,4,5,9,7
1023,2,2.1739048957824707,0.11917348951101303,2.1386393772776584,39.58815383911133,2.076911687850952,3,2,4,5,8,1,8,3,6,3,3,9,3,7,4,8,1,9,9,3,9,9,4,7,3,2,7,4,2,2,6
1023,2,2.778512954711914,0.09203828126192093,2.1386393772776584,34.23099136352539,0.2842332422733307,4,6,4,2,9,7,1,3,4,4,6,1,8,8,3,3,3,6,4,3,1,1,8,8,3,1,5,3,4,5,6
1023,2,2.3376340866088867,0.0708594024181366,2.1386393772776584,44.316104888916016,1.1058518886566162,5,8,5,7,9,8,9,3,7,5,2,6,9,9,8,3,3,3,2,9,1,9,9,2,9,4,8,7,9,3,7
1023,2,5.006250381469727,0.1744857132434845,2.1386393772776584,36.795169830322266,3.5964410305023193,1,8,4,1,8,2,4,2,1,4,2,8,9,3,5,1,7,8,1,2,8,8,1,5,5,2,4,9,7,9,4
1023,2,3.8574395179748535,0.12191291898488998,2.1386393772776584,36.851806640625,1.7477439641952515,1,7,1,7,8,1,1,3,7,4,8,4,7,1,2,6,3,2,8,4,1,9,7,8,5,1,7,5,6,1,3
1023,2,2.8802130222320557,0.10844705253839493,2.1386393772776584,35.75900650024414,1.101852536201477,8,1,6,5,1,7,5,6,2,5,5,1,1,3,6,3,7,5,8,8,6,6,5,5,2,2,5,2,3,1,2
1023,2,2.312756061553955,0.09420052170753479,2.1386393772776584,35.33372497558594,0.5322887897491455,7,2,9,9,3,9,6,1,3,4,3,1,1,8,1,7,6,3,4,4,7,5,6,3,1,1,6,3,2,4,8
1023,2,3.6150646209716797,0.08053828775882721,2.1386393772776584,40.27955627441406,0.8194725513458252,5,7,3,2,3,9,6,4,7,6,3,7,4,8,8,9,5,5,1,7,2,4,5,5,9,7,3,6,9,6,9
1023,2,2.1206815242767334,0.08684876561164856,2.1386393772776584,36.917259216308594,0.5190383195877075,3,7,6,3,3,8,7,1,2,6,5,4,3,6,3,4,4,1,3,3,2,9,3,5,3,4,4,9,6,2,2
1023,2,3.931948661804199,0.07038066536188126,2.1386393772776584,38.951995849609375,0.25392431020736694,4,7,7,8,7,3,8,3,3,6,4,2,1,2,4,1,2,8,5,3,6,9,8,5,2,7,4,5,1,7,4
1023,2,3.1179094314575195,0.11643800884485245,2.1386393772776584,33.16810607910156,0.9808741211891174,9,1,5,5,2,1,1,1,1,9,4,3,7,3,3,5,1,9,8,4,4,3,6,5,6,3,8,3,7,4,6
1023,2,3.4532790184020996,0.1256575882434845,2.1386393772776584,36.86082077026367,1.8814547061920166,3,3,1,8,3,4,3,1,7,4,2,1,8,7,4,3,2,4,1,7,4,7,3,6,7,2,3,9,7,4,3
1023,2,2.1961724758148193,0.0724395290017128,2.1386393772776584,42.46683120727539,0.8738110661506653,3,7,9,5,3,4,5,5,6,7,4,2,6,2,5,5,3,5,2,7,3,5,2,2,2,7,9,8,6,2,3
1023,2,1.9279958009719849,0.07205592840909958,2.1386393772776584,40.60477828979492,0.5703980922698975,2,4,6,6,8,2,3,6,3,6,4,6,9,9,5,6,6,7,8,7,2,3,6,3,1,3,9,7,2,7,1
1023,2,4.542753219604492,0.14415603876113892,2.1386393772776584,30.214698791503906,1.5004667043685913,6,4,3,1,1,1,9,2,1,3,4,8,1,8,5,1,1,5,3,3,4,3,5,5,6,3,3,8,4,1,8
1023,2,3.076345205307007,0.08981698751449585,2.1386393772776584,35.913673400878906,0.46768736839294434,7,1,4,4,1,1,6,2,5,3,6,7,9,8,5,6,2,4,3,9,9,2,9,1,6,5,1,5,8,2,1
1023,2,2.455979347229004,0.12604278326034546,2.1386393772776584,43.741390228271484,2.966139316558838,6,7,8,7,8,7,8,9,8,9,8,7,8,8,7,4,8,3,6,7,1,9,3,1,7,7,6,4,3,3,5
1023,2,5.198744297027588,0.148701012134552,2.1386393772776584,37.77018356323242,2.8371872901916504,5,5,5,8,8,2,4,1,6,5,6,4,7,6,3,5,2,5,6,3,7,2,4,2,5,6,1,9,3,7,5
1023,2,3.181513786315918,0.10392259061336517,2.1386393772776584,35.90165710449219,0.9641991853713989,5,2,7,6,3,3,6,5,3,2,5,8,1,5,8,8,9,5,6,4,7,4,1,1,5,1,6,2,1,4,4
1023,2,2.3559398651123047,0.10193885117769241,2.1386393772776584,35.91403579711914,0.8960361480712891,2,2,1,1,4,1,4,3,7,7,5,9,3,1,3,7,4,3,6,3,2,3,5,5,9,7,1,3,8,1,9
1023,2,3.939718008041382,0.10499518364667892,2.1386393772776584,35.93019485473633,1.0065386295318604,4,7,3,4,9,8,9,1,3,2,1,1,1,4,9,5,1,5,3,9,4,3,4,2,7,1,8,2,2,8,3
1023,2,3.3784987926483154,0.06351540982723236,2.1386393772776584,40.481834411621094,0.24950441718101501,5,7,8,4,5,9,9,1,2,3,9,6,1,6,7,6,5,9,8,7,7,9,6,3,6,7,7,1,1,9,4
1023,3,2.2282090187072754,0.13938799500465393,2.1384322114801617,39.35187911987305,1.9760888814926147,8,1,1,9,7,3,4,9,6,9,7,7,2,8,1,6,1,8,8,4,8,2,4,6,3,4,8,7,4,2,5
1023,3,3.9056668281555176,0.10787663608789444,2.1384322114801617,42.818382263183594,1.6754918098449707,7,2,4,5,2,7,6,8,6,3,1,7,8,9,1,9,5,2,2,8,5,8,6,2,2,4,8,4,7,5,7
